square_item_id,square_variation_id,name,variation_name,display_name,description,price,price_cents,display_price,square_category,kds_category,sort_order,is_visible
75LB72VLEHMKP3ABB7U3KKRX,HSR563QLCFZ5U4IAKJQNNMSR,"Muscle Milk 25g Genuine Protein Shake, 11 oz",Regular,"Muscle Milk 25g Genuine Protein Shake, 11 oz","This 11 oz protein shake delivers 25 grams of high-quality protein with a smooth texture and rich chocolate flavor, perfect for muscle recovery and nourishment.",3.95,395,$3.95,Drinks Pre-Packed,drinks-pre-packed,0,true
YUWP4WCD2EXXBXXA6DHQJF5L,A4H4PSIIYXLTL37WOK4XT4TF,OJ - Orange Juice Humankind,Regular,OJ - Orange Juice Humankind,,6.95,695,$6.95,Drinks Pre-Packed,drinks-pre-packed,0,true
BBXLL7E7WQNZ2PGKCSDBY6XB,AJOFEQ2LKR5BD25MR7YETTIE,Pure Life Purified Water 16.9 oz,Regular,Pure Life Purified Water 16.9 oz,,1.95,195,$1.95,Drinks Pre-Packed,drinks-pre-packed,0,true
ZYWWXQ3IGNKRVSPK4NGVWCM2,CT2BH7TGUMGTB5DCO6K2H4CH,Red Bull Energy - 8.4 oz,Regular,Red Bull Energy - 8.4 oz,"A refreshing energy drink with a tropical flavor, powered by caffeine to boost your energy levels. Comes in a convenient 8.4 oz can.",4.95,495,$4.95,Drinks Pre-Packed,drinks-pre-packed,0,true
JARJOKMSCBZECGVNAJX6CU4S,GWJHOYBE3IR7DEWO6IE4AJSZ,Smart Water - 1L Bottle,Regular,Smart Water - 1L Bottle,,3.95,395,$3.95,Drinks Pre-Packed,drinks-pre-packed,0,true
OT7RVFJ4AWIZ6HUDTZ22YEIK,DBPZLTQW3PHKZCHRNHDGZ5FX,Sprite - Fanta - Coke - Zero - can - 12 oz,Regular,Sprite - Fanta - Coke - Zero - can - 12 oz,"Choose from a variety of refreshing 12 oz cans, including Sprite, Fanta, Coke, and Coke Zero. Each offers unique flavors, with Coke Zero providing a zero-sugar option.",2.95,295,$2.95,Drinks Pre-Packed,drinks-pre-packed,0,true
HYNQDOZRXWDM35CSLJPVLVI2,32UQ54OXBQDX472O3LK424NN,Topo Chico - Sparkling Water - 16.9 oz,Regular,Topo Chico - Sparkling Water - 16.9 oz,"Naturally carbonated mineral water sourced from Monterrey, Mexico, known for its crisp and refreshing taste. Packaged in a 16.9 oz bottle to keep you hydrated and revitalized.",2.95,295,$2.95,Drinks Pre-Packed,drinks-pre-packed,0,true
WV57OIV2UKNVCBYQ5E3PXFLP,ANZXHYJ33GYJLEXSSG5DTIQJ,Waterloo - Sparkling Water - Assorted - 12 oz,Regular,Waterloo - Sparkling Water - Assorted - 12 oz,,1.15,115,$1.15,Drinks Pre-Packed,drinks-pre-packed,0,true
HXD4MM6FWYQP7B7XWAUGDQYQ,UH44VHDM4C4EMS47EBXYLKM2,Berry Peachy Lotus,Queen,Berry Peachy Lotus (Queen),"A plant-powered energy drink featuring a blend of strawberry and peach flavors, often mixed with a Lotus Energy Concentrate.",5.95,595,$5.95,Energy Drinks,energy-drinks,0,true
HXD4MM6FWYQP7B7XWAUGDQYQ,W7HXKA3SOO2BHJASC7JN7I2X,Berry Peachy Lotus,King,Berry Peachy Lotus (King),"A plant-powered energy drink featuring a blend of strawberry and peach flavors, often mixed with a Lotus Energy Concentrate.",6.95,695,$6.95,Energy Drinks,energy-drinks,0,true
MFYUYVBCYFZ2PL3AY7AZ4YVJ,UZCUKX53S2WLW5TNAOBQLVH5,Caramel Apple Lotus,Queen,Caramel Apple Lotus (Queen),"A refreshing blend of real apple fruit puree combined with a caramel drizzle, perfectly balanced in a non-caffeinated fruit fusion. Enjoy the crisp sweetness of apple with a hint of caramel in every sip.",5.95,595,$5.95,Energy Drinks,energy-drinks,0,true
MFYUYVBCYFZ2PL3AY7AZ4YVJ,TY6BRHQRUI3DPR74HXY6TW4T,Caramel Apple Lotus,King,Caramel Apple Lotus (King),"A refreshing blend of real apple fruit puree combined with a caramel drizzle, perfectly balanced in a non-caffeinated fruit fusion. Enjoy the crisp sweetness of apple with a hint of caramel in every sip.",6.95,695,$6.95,Energy Drinks,energy-drinks,0,true
V3JAYPHO7HJVHHVDV34NKKVV,ANAGTQX3KL3W6UPXBJHLJABJ,Lavender Haze Lotus,Queen,Lavender Haze Lotus (Queen),"A delicate infusion of aromatic lavender, complemented by a subtle haze of floral notes, and finished with the light, crisp taste of lotus petals.",5.95,595,$5.95,Energy Drinks,energy-drinks,0,true
V3JAYPHO7HJVHHVDV34NKKVV,4K2EVK2SLOX6BO3OSH266YX5,Lavender Haze Lotus,King,Lavender Haze Lotus (King),"A delicate infusion of aromatic lavender, complemented by a subtle haze of floral notes, and finished with the light, crisp taste of lotus petals.",6.95,695,$6.95,Energy Drinks,energy-drinks,0,true
HHGJGXWGX3VWGQRC7MWO4BW5,D37KPI2EO7AIOHPZ4ZI7V3AA,Mango Colada Lotus,Queen,Mango Colada Lotus (Queen),"A tropical blend of juicy mango and creamy coconut, garnished with delicate lotus petals for an exotic and refreshing beverage.",5.95,595,$5.95,Energy Drinks,energy-drinks,0,true
HHGJGXWGX3VWGQRC7MWO4BW5,NYQFFDOX6J5UDQU3YTCRH57J,Mango Colada Lotus,King,Mango Colada Lotus (King),"A tropical blend of juicy mango and creamy coconut, garnished with delicate lotus petals for an exotic and refreshing beverage.",6.95,695,$6.95,Energy Drinks,energy-drinks,0,true
EEJEZPWODQBXSKOUPIPUWGWS,6JH2FX4HRJI4UXAZOKW2MJIC,Ocean Mist Lotus,Queen,Ocean Mist Lotus (Queen),"A vibrant, plant-based energy drink featuring a blend of green apple, blue raspberry, and coconut flavors, combined with White Lotus Energy Concentrate.",5.95,595,$5.95,Energy Drinks,energy-drinks,0,true
EEJEZPWODQBXSKOUPIPUWGWS,RY6EVL7V53DEOSNXARJMPWBT,Ocean Mist Lotus,King,Ocean Mist Lotus (King),"A vibrant, plant-based energy drink featuring a blend of green apple, blue raspberry, and coconut flavors, combined with White Lotus Energy Concentrate.",6.95,695,$6.95,Energy Drinks,energy-drinks,0,true
ANEI4NLWISW75BGTMHW7TMFB,PT7TZLVEYCEFW4H5IEKZRBWH,Orange Creamsicle Lotus,Queen,Orange Creamsicle Lotus (Queen),Combines the flavors of an orange creamsicle with Lotus Plant Energy,5.95,595,$5.95,Energy Drinks,energy-drinks,0,true
ANEI4NLWISW75BGTMHW7TMFB,R3CEAK4V7CSGY6BSVRVDRZMS,Orange Creamsicle Lotus,King,Orange Creamsicle Lotus (King),Combines the flavors of an orange creamsicle with Lotus Plant Energy,6.95,695,$6.95,Energy Drinks,energy-drinks,0,true
Z5DEWM3YAICREPCYEHZRKFRC,67LZHZ5HLWWYRATWS7VQK4GC,Pinky Promise Lotus,Queen,Pinky Promise Lotus (Queen),"A delightful blend of lotus seeds, tinted with a charming pink hue, and enhanced with a sweet, captivating aroma.",6.45,645,$6.45,Energy Drinks,energy-drinks,0,true
Z5DEWM3YAICREPCYEHZRKFRC,4E5YBQBD3U5MSVDTWJKIBEWE,Pinky Promise Lotus,King,Pinky Promise Lotus (King),"A delightful blend of lotus seeds, tinted with a charming pink hue, and enhanced with a sweet, captivating aroma.",7.45,745,$7.45,Energy Drinks,energy-drinks,0,true
D3X7TNS7P7Q323XHV5FCYWLZ,CBDUZBNCBBBSG3JMOOYUR2SX,Prickly Peach Punch Lotus,Small,Prickly Peach Punch Lotus (Small),"A fruit-flavored energy beverage from Lotus combining the sweetness of peach with the unique tartness and sweetness of prickly pear, creating a ""tart and fruity"" flavor experience. Some variations may also include hints of other fruit notes like white peach and possibly pineapple or strawberry to enhance the punch-like quality.",5.75,575,$5.75,Energy Drinks,energy-drinks,0,true
D3X7TNS7P7Q323XHV5FCYWLZ,BUDCLYBF56OIRZQ64PVMYQ5R,Prickly Peach Punch Lotus,Medium,Prickly Peach Punch Lotus (Medium),"A fruit-flavored energy beverage from Lotus combining the sweetness of peach with the unique tartness and sweetness of prickly pear, creating a ""tart and fruity"" flavor experience. Some variations may also include hints of other fruit notes like white peach and possibly pineapple or strawberry to enhance the punch-like quality.",6.55,655,$6.55,Energy Drinks,energy-drinks,0,true
NUBM3ICFAL2GJD3BUQGHQFCU,JJR45HZ75LB47F546HN3SFFD,Americano,Tall,Americano (Tall),"A robust blend of rich espresso and hot water, delivering a bold and slightly bitter coffee experience.",3.65,365,$3.65,"ESPRESSO, COFFEE & MORE",espressos,0,true
NUBM3ICFAL2GJD3BUQGHQFCU,PMSKO3HIDN34GRXAMRAUB5VF,Americano,Grande,Americano (Grande),"A robust blend of rich espresso and hot water, delivering a bold and slightly bitter coffee experience.",3.95,395,$3.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
NUBM3ICFAL2GJD3BUQGHQFCU,P3PKPM34RFOY77SMGOTIUFPI,Americano,Venti,Americano (Venti),"A robust blend of rich espresso and hot water, delivering a bold and slightly bitter coffee experience.",4.45,445,$4.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
RDNVSGRQ64MZEF4OWXJVLWKL,NSZKL2FBJZACCPCV35FA5IRS,Cafe Latte,Tall,Cafe Latte (Tall),"A classic coffee beverage consisting of espresso and steamed milk, often topped with a thin layer of foam.",4.45,445,$4.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
RDNVSGRQ64MZEF4OWXJVLWKL,ZUJGTV7HUPEAITAHTOGVVNVZ,Cafe Latte,Grande,Cafe Latte (Grande),"A classic coffee beverage consisting of espresso and steamed milk, often topped with a thin layer of foam.",5.15,515,$5.15,"ESPRESSO, COFFEE & MORE",espressos,0,true
RDNVSGRQ64MZEF4OWXJVLWKL,FA6ZL3BM44A7E4RSBRO3RCOF,Cafe Latte,Venti,Cafe Latte (Venti),"A classic coffee beverage consisting of espresso and steamed milk, often topped with a thin layer of foam.",5.95,595,$5.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
57KNG2NWNW66FAJ2GQOJBIYO,6A5D344ZK5WZG45OCE4AFPXS,Cafe Mocha,Tall,Cafe Mocha (Tall),"A classic espresso drink combining espresso, chocolate, and steamed milk, topped with whipped cream.",5.45,545,$5.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
57KNG2NWNW66FAJ2GQOJBIYO,YLLBDX67FM3E2WUWTMFZ7X2A,Cafe Mocha,Grande,Cafe Mocha (Grande),"A classic espresso drink combining espresso, chocolate, and steamed milk, topped with whipped cream.",5.95,595,$5.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
57KNG2NWNW66FAJ2GQOJBIYO,62BDMP7DJEQU23GLAVZUYTNP,Cafe Mocha,Venti,Cafe Mocha (Venti),"A classic espresso drink combining espresso, chocolate, and steamed milk, topped with whipped cream.",6.45,645,$6.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
FGSPKBPDMOJWKLRVTUUOILPZ,LYARKWLUNRX3THDXQM5OY5H7,Cappuccino,Tall,Cappuccino (Tall),"A classic Italian coffee drink made with espresso, steamed milk, and milk foam, with a distinct balance of espresso flavor and a light, airy foam.",4.25,425,$4.25,"ESPRESSO, COFFEE & MORE",espressos,0,true
FGSPKBPDMOJWKLRVTUUOILPZ,QXSBVFMPDMITZ2BVUAVM6FB5,Cappuccino,Grande,Cappuccino (Grande),"A classic Italian coffee drink made with espresso, steamed milk, and milk foam, with a distinct balance of espresso flavor and a light, airy foam.",4.95,495,$4.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
FGSPKBPDMOJWKLRVTUUOILPZ,R6A43JPKXQDAMZHJV2357TO4,Cappuccino,Venti,Cappuccino (Venti),"A classic Italian coffee drink made with espresso, steamed milk, and milk foam, with a distinct balance of espresso flavor and a light, airy foam.",5.75,575,$5.75,"ESPRESSO, COFFEE & MORE",espressos,0,true
M2YIPGLULYYJFBQMLXF6XF44,DSF7GVNTPTTGGGDQOA3I6SJ2,Caramel Brûlée Latte,Tall,Caramel Brûlée Latte (Tall),"A rich, creamy latte infused with sweet caramel and topped with a delicate brûlée crust, offering a perfect balance of smooth espresso and indulgent flavors.",5.85,585,$5.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
M2YIPGLULYYJFBQMLXF6XF44,N2WUQGBFF6L5ZA3UKPPNOJZH,Caramel Brûlée Latte,Grande,Caramel Brûlée Latte (Grande),"A rich, creamy latte infused with sweet caramel and topped with a delicate brûlée crust, offering a perfect balance of smooth espresso and indulgent flavors.",6.35,635,$6.35,"ESPRESSO, COFFEE & MORE",espressos,0,true
M2YIPGLULYYJFBQMLXF6XF44,NCITRMEM7CUDRLL2PRBEAMYV,Caramel Brûlée Latte,Venti,Caramel Brûlée Latte (Venti),"A rich, creamy latte infused with sweet caramel and topped with a delicate brûlée crust, offering a perfect balance of smooth espresso and indulgent flavors.",6.85,685,$6.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
HTO57X7P22T2SIXRIGAXOVEZ,2BLGXYZTNBYZVG3DB4PBOMVY,Caramel Macchiato,Tall,Caramel Macchiato (Tall),"Rich espresso layered with velvety steamed milk and a luxurious drizzle of caramel, creating a perfectly balanced and flavorful beverage.",5.25,525,$5.25,"ESPRESSO, COFFEE & MORE",espressos,0,true
HTO57X7P22T2SIXRIGAXOVEZ,7X7RNEMF5ASCTFYRKIIATTFY,Caramel Macchiato,Grande,Caramel Macchiato (Grande),"Rich espresso layered with velvety steamed milk and a luxurious drizzle of caramel, creating a perfectly balanced and flavorful beverage.",5.95,595,$5.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
HTO57X7P22T2SIXRIGAXOVEZ,XWJOFT4I2FT7BK7QSJ6XH4NU,Caramel Macchiato,Venti,Caramel Macchiato (Venti),"Rich espresso layered with velvety steamed milk and a luxurious drizzle of caramel, creating a perfectly balanced and flavorful beverage.",6.75,675,$6.75,"ESPRESSO, COFFEE & MORE",espressos,0,true
FT6HOPLDEATXLM254KB2SUUZ,BRTJQ4XKGSHKINURFPTBBXDH,Cold Brew Coffee,Tall,Cold Brew Coffee (Tall),"A popular menu item known for its smooth, low-acid, and naturally sweet flavor, different from their traditional iced coffee",4.25,425,$4.25,"ESPRESSO, COFFEE & MORE",espressos,0,true
FT6HOPLDEATXLM254KB2SUUZ,6Z2ZNOFJ5DJWXT54QH7CFQIL,Cold Brew Coffee,Grande,Cold Brew Coffee (Grande),"A popular menu item known for its smooth, low-acid, and naturally sweet flavor, different from their traditional iced coffee",4.45,445,$4.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
FT6HOPLDEATXLM254KB2SUUZ,O2VCFVL26XJQPAZZKIY6SPRG,Cold Brew Coffee,Venti,Cold Brew Coffee (Venti),"A popular menu item known for its smooth, low-acid, and naturally sweet flavor, different from their traditional iced coffee",4.95,495,$4.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
XRM7RS66KMPKUATVZ5VMUUD2,IXIJ4C5C5DZQDKZEJZG54CFL,Cold Brew w/ Vanilla Sweet Cream,Tall,Cold Brew w/ Vanilla Sweet Cream (Tall),"a refreshing iced coffee drink made with slow-steeped cold brew, vanilla syrup, and a float of house-made vanilla sweet cream.",4.75,475,$4.75,"ESPRESSO, COFFEE & MORE",espressos,0,true
XRM7RS66KMPKUATVZ5VMUUD2,4OUTLF4I22QA6M4PUKJHWSDE,Cold Brew w/ Vanilla Sweet Cream,Grande,Cold Brew w/ Vanilla Sweet Cream (Grande),"a refreshing iced coffee drink made with slow-steeped cold brew, vanilla syrup, and a float of house-made vanilla sweet cream.",4.95,495,$4.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
XRM7RS66KMPKUATVZ5VMUUD2,UDT2HNWRSHIMCHOVGCHFWK3O,Cold Brew w/ Vanilla Sweet Cream,Venti,Cold Brew w/ Vanilla Sweet Cream (Venti),"a refreshing iced coffee drink made with slow-steeped cold brew, vanilla syrup, and a float of house-made vanilla sweet cream.",5.45,545,$5.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
O5T3LTIVWYTX2DTIRGHWBHSW,PTL2VHWQUCHSXLA7CB4BBP7O,Cortado,Tall,Cortado (Tall),"A strong, balanced espresso drink made with three ristretto shots of Starbucks® Blonde Espresso and steamed milk.",3.95,395,$3.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
O5T3LTIVWYTX2DTIRGHWBHSW,AUSUOAZEWZ3X76HMASAEQKF7,Cortado,Grande,Cortado (Grande),"A strong, balanced espresso drink made with three ristretto shots of Starbucks® Blonde Espresso and steamed milk.",4.45,445,$4.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
O5T3LTIVWYTX2DTIRGHWBHSW,NYDV2UVRJ3H4HQDJVGNVSFLR,Cortado,Venti,Cortado (Venti),"A strong, balanced espresso drink made with three ristretto shots of Starbucks® Blonde Espresso and steamed milk.",4.95,495,$4.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
7S3BLFTF6VS4AIITPS7EMB7P,S7RZE6W5PKE6DVTIHGQVIF5R,Dirty Chai,Tall,Dirty Chai (Tall),A chai tea latte with one or two shots of espresso added for an extra caffeine kick and a bolder flavor.,5.85,585,$5.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
7S3BLFTF6VS4AIITPS7EMB7P,OQLN54TZRW3QBLNGIQK5UDPG,Dirty Chai,Grande,Dirty Chai (Grande),A chai tea latte with one or two shots of espresso added for an extra caffeine kick and a bolder flavor.,6.35,635,$6.35,"ESPRESSO, COFFEE & MORE",espressos,0,true
7S3BLFTF6VS4AIITPS7EMB7P,462KDGRAX5QRNDXPN3C5WI2K,Dirty Chai,Venti,Dirty Chai (Venti),A chai tea latte with one or two shots of espresso added for an extra caffeine kick and a bolder flavor.,6.85,685,$6.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
ENQWIR6YQIAUBFAT7SQWK5J4,43KO2AFDYNZQ6XYOWVI6IZLC,Espresso Shot,Solo,Espresso Shot (Solo),"A concentrated shot of premium espresso, featuring a bold flavor, a rich aroma, and a creamy texture.",2.95,295,$2.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
ENQWIR6YQIAUBFAT7SQWK5J4,4ZG27NCNWMBG4VMD2R2NL7DO,Espresso Shot,Doppio,Espresso Shot (Doppio),"A concentrated shot of premium espresso, featuring a bold flavor, a rich aroma, and a creamy texture.",3.45,345,$3.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
ENQWIR6YQIAUBFAT7SQWK5J4,ALNVN5773JL2GDMOVFATALPQ,Espresso Shot,Triple,Espresso Shot (Triple),"A concentrated shot of premium espresso, featuring a bold flavor, a rich aroma, and a creamy texture.",3.65,365,$3.65,"ESPRESSO, COFFEE & MORE",espressos,0,true
ENQWIR6YQIAUBFAT7SQWK5J4,LIBDTLS3JQWOLEZ5LRV5OSNS,Espresso Shot,Quad,Espresso Shot (Quad),"A concentrated shot of premium espresso, featuring a bold flavor, a rich aroma, and a creamy texture.",4.45,445,$4.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
RO6ZARJEOCWPO2RCVFXMJA6Q,S5NMZ7QWPNAUFAHXA4ENLFCU,Flat White,Tall,Flat White (Tall),"A coffee drink made with two ristretto shots of espresso and steamed whole milk, resulting in a velvety, micro-foam texture.",4.95,495,$4.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
RO6ZARJEOCWPO2RCVFXMJA6Q,ATEQHYFKA2KV3AKC4STFPUNY,Flat White,Grande,Flat White (Grande),"A coffee drink made with two ristretto shots of espresso and steamed whole milk, resulting in a velvety, micro-foam texture.",5.45,545,$5.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
RO6ZARJEOCWPO2RCVFXMJA6Q,G5XDU7IVOX5YGCPB3SPVTTSO,Flat White,Venti,Flat White (Venti),"A coffee drink made with two ristretto shots of espresso and steamed whole milk, resulting in a velvety, micro-foam texture.",5.65,565,$5.65,"ESPRESSO, COFFEE & MORE",espressos,0,true
LGCOAIUCYRIGHLF5BBMNQIQX,FKENPT7LS6CRAKM4FLABZMQN,Freshly Brewed Coffee,Tall,Freshly Brewed Coffee (Tall),"Our freshly brewed coffee boasts a medium roast with a bold flavor and smooth texture, featuring delightful notes of cocoa and praline.",2.85,285,$2.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
LGCOAIUCYRIGHLF5BBMNQIQX,W56EA72TMCFZGE6EOZQY3VIC,Freshly Brewed Coffee,Grande,Freshly Brewed Coffee (Grande),"Our freshly brewed coffee boasts a medium roast with a bold flavor and smooth texture, featuring delightful notes of cocoa and praline.",3.05,305,$3.05,"ESPRESSO, COFFEE & MORE",espressos,0,true
LGCOAIUCYRIGHLF5BBMNQIQX,VIRH6DAKEOI5NGCCWUGYF6ZB,Freshly Brewed Coffee,Venti,Freshly Brewed Coffee (Venti),"Our freshly brewed coffee boasts a medium roast with a bold flavor and smooth texture, featuring delightful notes of cocoa and praline.",3.25,325,$3.25,"ESPRESSO, COFFEE & MORE",espressos,0,true
MO7FOGVO6RTVXGYNYEM7EU2J,YCYXNGWWMX7F5K3RNZK5ZS7D,Iced Brown Sugar Oat Shaken Espresso,Tall,Iced Brown Sugar Oat Shaken Espresso (Tall),"Rich espresso, sweetened with a hint of brown sugar, shaken with creamy oat milk, and served over ice for a refreshing and invigorating beverage.",5.65,565,$5.65,"ESPRESSO, COFFEE & MORE",espressos,0,true
MO7FOGVO6RTVXGYNYEM7EU2J,DEUEARP2VBM3P54J4LKXQY5M,Iced Brown Sugar Oat Shaken Espresso,Grande,Iced Brown Sugar Oat Shaken Espresso (Grande),"Rich espresso, sweetened with a hint of brown sugar, shaken with creamy oat milk, and served over ice for a refreshing and invigorating beverage.",6.15,615,$6.15,"ESPRESSO, COFFEE & MORE",espressos,0,true
MO7FOGVO6RTVXGYNYEM7EU2J,P4CTZAV2ZMT6JXAY7MYLV2FQ,Iced Brown Sugar Oat Shaken Espresso,Venti,Iced Brown Sugar Oat Shaken Espresso (Venti),"Rich espresso, sweetened with a hint of brown sugar, shaken with creamy oat milk, and served over ice for a refreshing and invigorating beverage.",6.65,665,$6.65,"ESPRESSO, COFFEE & MORE",espressos,0,true
QRSN3KCFZBFDDD44B3GLVN5H,QWATBMYSEQEYH55J6KH7EQBQ,Iced Coffee,Tall,Iced Coffee (Tall),"A chilled blend of rich cold brew coffee and smooth cream, creating a refreshing and invigorating drink perfect for any time of day.",2.95,295,$2.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
QRSN3KCFZBFDDD44B3GLVN5H,BCYJKXVUHHQEYX3TAD6M4UMU,Iced Coffee,Grande,Iced Coffee (Grande),"A chilled blend of rich cold brew coffee and smooth cream, creating a refreshing and invigorating drink perfect for any time of day.",3.45,345,$3.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
QRSN3KCFZBFDDD44B3GLVN5H,NSCQJTNRRVSYPS7B67JQYUPD,Iced Coffee,Venti,Iced Coffee (Venti),"A chilled blend of rich cold brew coffee and smooth cream, creating a refreshing and invigorating drink perfect for any time of day.",3.95,395,$3.95,"ESPRESSO, COFFEE & MORE",espressos,0,true
7OB3VLCUMKPRP2CNMP4WX4SN,LNOXPIOH4A4ZJ3LIRSKH7SZZ,Nitro Cold Brew,Tall,Nitro Cold Brew (Tall),"A cold brew coffee infused with nitrogen, creating a smooth, creamy texture with a naturally sweet flavor",5.25,525,$5.25,"ESPRESSO, COFFEE & MORE",espressos,0,true
7OB3VLCUMKPRP2CNMP4WX4SN,EW7DGS25QA5JSS6M6Q3LXNAZ,Nitro Cold Brew,Grande,Nitro Cold Brew (Grande),"A cold brew coffee infused with nitrogen, creating a smooth, creamy texture with a naturally sweet flavor",5.45,545,$5.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
RGZLWDYO6NTI64C3WO3ULCFR,ZNDNYYKMYN7VIHIKN3QAZMDL,Nitro Cold Brew w/ Vanilla Sweet Cream Cold Foam,Tall,Nitro Cold Brew w/ Vanilla Sweet Cream Cold Foam (Tall),A combination of their signature Nitro Cold Brew topped with a cascade of vanilla sweet cream,5.75,575,$5.75,"ESPRESSO, COFFEE & MORE",espressos,0,true
RGZLWDYO6NTI64C3WO3ULCFR,IIQJJDHINDHH46M4IAZM6MFD,Nitro Cold Brew w/ Vanilla Sweet Cream Cold Foam,Grande,Nitro Cold Brew w/ Vanilla Sweet Cream Cold Foam (Grande),A combination of their signature Nitro Cold Brew topped with a cascade of vanilla sweet cream,6.25,625,$6.25,"ESPRESSO, COFFEE & MORE",espressos,0,true
MZWFDXWGNU2XZ3ZSS6PIYZ3O,BIBH56NYP6EXSGLYYZYDIRGE,Peppermint Mocha,Tall,Peppermint Mocha (Tall),"A rich blend of peppermint and chocolate flavors, combined with creamy steamed milk and topped with a dollop of whipped cream, creating a festive and refreshing beverage.",5.85,585,$5.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
MZWFDXWGNU2XZ3ZSS6PIYZ3O,T6FDMLXV7QWWSIBUHQT2SFNL,Peppermint Mocha,Grande,Peppermint Mocha (Grande),"A rich blend of peppermint and chocolate flavors, combined with creamy steamed milk and topped with a dollop of whipped cream, creating a festive and refreshing beverage.",6.35,635,$6.35,"ESPRESSO, COFFEE & MORE",espressos,0,true
MZWFDXWGNU2XZ3ZSS6PIYZ3O,MCMCQUYE6YQ7AYW6JKXU56BK,Peppermint Mocha,Venti,Peppermint Mocha (Venti),"A rich blend of peppermint and chocolate flavors, combined with creamy steamed milk and topped with a dollop of whipped cream, creating a festive and refreshing beverage.",6.85,685,$6.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
BZFNFJ56G6DMDUKKXQDMX7L5,SV6ZQMVLAYOVTMNQURH5D7F2,Sugar Cookie Latte,Tall,Sugar Cookie Latte (Tall),"A warm, frothy latte infused with the nostalgic flavors of sugar cookies and topped with a layer of sweet cream for a perfectly balanced sweetness.",5.85,585,$5.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
BZFNFJ56G6DMDUKKXQDMX7L5,AN3JNKACX4ORASNEXO7YF3R6,Sugar Cookie Latte,Grande,Sugar Cookie Latte (Grande),"A warm, frothy latte infused with the nostalgic flavors of sugar cookies and topped with a layer of sweet cream for a perfectly balanced sweetness.",6.35,635,$6.35,"ESPRESSO, COFFEE & MORE",espressos,0,true
BZFNFJ56G6DMDUKKXQDMX7L5,E4WTWEV4YNQWQK53F3U2OKLM,Sugar Cookie Latte,Venti,Sugar Cookie Latte (Venti),"A warm, frothy latte infused with the nostalgic flavors of sugar cookies and topped with a layer of sweet cream for a perfectly balanced sweetness.",6.85,685,$6.85,"ESPRESSO, COFFEE & MORE",espressos,0,true
XA3L73RH7MIT6YEJZMB4FTL6,H2MDIOCTJ7SSFB5QLTVEDQVE,Vanilla Latte,Tall,Vanilla Latte (Tall),"A classic espresso beverage consisting of espresso, steamed milk, and vanilla syrup.",5.65,565,$5.65,"ESPRESSO, COFFEE & MORE",espressos,0,true
XA3L73RH7MIT6YEJZMB4FTL6,S6MESD2VHN3NPYZ5ZXAME54E,Vanilla Latte,Grande,Vanilla Latte (Grande),"A classic espresso beverage consisting of espresso, steamed milk, and vanilla syrup.",6.15,615,$6.15,"ESPRESSO, COFFEE & MORE",espressos,0,true
XA3L73RH7MIT6YEJZMB4FTL6,X4AORQP7ZVCZGSXZ2TPSGTMP,Vanilla Latte,Venti,Vanilla Latte (Venti),"A classic espresso beverage consisting of espresso, steamed milk, and vanilla syrup.",6.65,665,$6.65,"ESPRESSO, COFFEE & MORE",espressos,0,true
T4BCQY3PDW7BFDZH4XMMSTMX,KPLUQE4ASGRTW7FF3CAI6HWP,White Chocolate Mocha,Tall,White Chocolate Mocha (Tall),"A warm or iced coffee drink featuring espresso, white chocolate sauce, milk, and whipped cream.",5.45,545,$5.45,"ESPRESSO, COFFEE & MORE",espressos,0,true
